METER_READING_UNIQUE_ID,CUSTOMER_NUMBER,FACILITY,OPENING_READING,CLOSING_READING,UTILIZED_READING,DISCOUNT_READING,SOURCED_ENERGY,PRODUCT_DESC,METERED_AVAILABLE,QUANTITY_UNIT,CONTRACT_NUMBER,CONTRACT_LINE,BILL_DATE,CONTRACT_CURRENCY,TAX_RULE,PAYMENT_TERMS,CONTRACT_LINE_UNIQUE_ID
13222301844117886553,XFAB,KEN00,852886.35,863007.27,10120.92,0,0,Metered Energy (EMetered),metered,KWH,CONKEN00-2021-00003,1000,2025/09/30,USD,OVT,30EOM,1524958111127857530
3271880515859053096,MP02,KEN00,1160098,1217393.28,57295.28,0,0,Metered Energy (EMetered) - Site B,metered,KWH,CONKEN00-2024-00012,5000,2025/09/30,USD,OVT,30NET,9646633319842924172
3443509087161443428,CAL01,ZIM00,20537284.61,22919733.25,2382448.64,0,0,Green Metered Energy (EMetered) 15 - 30 Apr,N/A,KWH,CONZIM00-2025-00002,4000,2025/09/30,USD,OVT,30NET,3837055826202815815
2834792185870532701,TBM01,KEN00,3969000,4112596.99,143596.99,0,0,Metered Energy (EMetered),metered,KWH,CONKEN00-2023-00007,1000,2025/09/30,KES,OVT,30NET,17896284732423052980
14370460131491145039,JAB01,NIG00,0,27.81,27.81,0,0,Generator (EAvailable),available,KWH,CONNIG00-2021-00001,4000,2025/09/30,NGN,OVT,30EOM,4207416215798479557
17172013559127663194,GC001,CBCH0,4930128,4976074,45946,0,0,Metered Energy (EMetered) - Substation 1,metered,KWH,CONCBCH0-2021-00001,1000,2025/09/30,USD,OVT,30EOM,15814959350884852359
11783785040977080650,LOI01,KEN00,294174.3,297529.7,3355.4,0,0,Loisaba HQ (EMetered),metered,KWH,CONKEN00-2021-00002,1000,2025/09/30,USD,OVT,30EOM,2069257994463054735
10934125094661481422,IVL01,EGY00,1524278,1531525.89,7247.89,0,0,Metered Energy (EMetered),N/A,KWH,CONEGY00-2023-00001,1000,2025/09/30,USD,EVT,30NET,6338108848127562040
3737701339289332837,JAB01,NIG00,0,41159.93,41159.93,0,0,Grid (EMetered),metered,KWH,CONNIG00-2021-00001,1000,2025/09/30,NGN,OVT,30EOM,7113515554809972086
1050027858172070339,XFSS,KEN00,647586.67,660135.55,12548.88,0,0,Metered Energy (EMetered),metered,KWH,CONKEN00-2021-00006,1000,2025/09/30,USD,OVT,30EOM,9319749582577287286
14196790937200766977,QMM01,MAD00,1480503.17,2481454.848,1000951.678,0,0,Early Operating or Test Energy,metered,KWH,CONMAD00-2023-00001,4000,2025/09/30,USD,EVT,75EOM,9408779315254157693
11148034486400334316,MP01,KEN00,740344,773417.02,33073.02,0,0,Metered Energy (EMetered),metered,KWH,CONKEN00-2024-00014,3000,2025/09/30,USD,OVT,30NET,3057432155960052459
9268971884937096915,QMM01,MAD00,0,543816.74,543816.74,0,0,Available Energy (EAvailable) Expanded PV,available,KWH,CONMAD00-2023-00001,6000,2025/09/30,USD,EVT,75EOM,10690896002611728053
11630114086982491093,GBL01,GHA00,0,0,0,0,0,Grid (EAvailable),N/A,KWH,CONGHA00-2021-00004,1000,2025/09/30,GHS,OVT,60NET,15878909455312904518
10061411388697771391,UGL01,GHA00,0,19660.56,19660.56,0,0,Available Energy (EAvailable),N/A,KWH,CONGHA00-2021-00001,2000,2025/09/30,GHS,OVT,90NET,17724832954463291675
16726191833265538204,KAS01,GHA00,3029129,3064876,35747,0,0,Metered Energy (EMetered) - Phase 1,metered,KWH,CONGHA00-2021-00002,1000,2025/09/30,GHS,OVT,30EOM,6183974810309858390
6112616339923387395,NC02,KEN00,739871,760781.25,20910.25,0,0,Metered Energy (EMetered),metered,KWH,CONKEN00-2023-00010,2000,2025/09/30,USD,OVT,30NET,7911848012608655937
7791344231083736397,GC001,CBCH0,5684689,5736496,51807,0,0,Metered Energy (EMetered) - Substation 3,metered,KWH,CONCBCH0-2021-00001,2000,2025/09/30,USD,OVT,30EOM,9426285416093580559
14283572245289118315,TBM01,KEN00,0,46548,46548,0,0,Available Energy (EAvailable),available,KWH,CONKEN00-2023-00007,2000,2025/09/30,KES,OVT,30NET,2964225664267180928
12737703883680320419,NBL01,NIG00,0,2392,2392,0,0,Generator (EAvailable) Phase 1,available,KWH,CONNIG00-2021-00002,7000,2025/09/30,NGN,OVT,60NET,16984048667943844105
355333282078947757,GBL01,GHA00,5135672.5,5232727.5,97055,0,0,Grid (EMetered),metered,KWH,CONGHA00-2021-00004,2000,2025/09/30,GHS,OVT,60NET,972168954902511209
5749253025337755713,XFBV,KEN00,0,258.84,258.84,258.84,0,Available Energy (EAvailable),available,KWH,CONKEN00-2021-00004,2000,2025/09/30,USD,OVT,30NET,14106280337094806104
15138179436843790486,KAS01,GHA00,710891.9,788922.6,78030.7,0,0,Metered Energy (EMetered) - Phase 2,metered,KWH,CONGHA00-2021-00002,4000,2025/09/30,GHS,OVT,30EOM,12212917838699498756
10311067756854666172,XFL01,KEN00,952825.71,972799.54,19973.83,0,0,Metered Energy (EMetered),metered,KWH,CONKEN00-2021-00005,1000,2025/09/30,USD,OVT,30NET,7275858852531069270
1853545070793221070,NC03,KEN00,2693914,3003151.1,309237.1,0,0,Metered Energy (EMetered),metered,KWH,CONKEN00-2024-00013,3000,2025/09/30,USD,OVT,30NET,17291507067643283465
8876475363197172983,KAS01,GHA00,0,9971,9971,0,0,Available Energy (EAvailable) Combined,available,KWH,CONGHA00-2021-00002,2000,2025/09/30,GHS,OVT,30EOM,13961123603684840005
5271035136143138175,XFBV,KEN00,361960.89,369105.23,7144.34,0,0,Metered Energy (EMetered),metered,KWH,CONKEN00-2021-00004,1000,2025/09/30,USD,OVT,30NET,2389964496373503962
17598146506587774107,JAB01,NIG00,0,2941.57,2941.57,0,0,Generator (EMetered),metered,KWH,CONNIG00-2021-00001,2000,2025/09/30,NGN,OVT,30EOM,14453561058337125743
11295581375367695178,ERG,MAD02,0,76478,76478,0,0,Metered Energy (EMetered),metered,KWH,CONMAD02-2023-00001,2000,2025/09/30,USD,OVTMD,30NET,4220565821692547845
8936962910402610589,MF01,KEN00,828388,862520.56,34132.56,0,0,Metered Energy (EMetered) - Site A,metered,KWH,CONKEN00-2023-00011,4000,2025/09/30,USD,OVT,30NET,14505628705858712600
2008788634064088679,MB01,KEN00,525839,585745.0625,59906.0625,0,0,Metered Energy (EMetered) - Site A,metered,KWH,CONKEN00-2023-00009,4000,2025/09/30,USD,OVT,30NET,9458780112386797374
13359156187171029620,MIR01,SLL02,634813.504,655777.6,20964.096,0,0,Metered Energy (EMetered),metered,KWH,CONSLL02-2023-00002,1000,2025/09/30,USD,OVT,30NET,11076971414254082480
11856440102081302160,NBL01,NIG00,298474.44,318908.48,20434.04,0,0,Generator (EMetered) Phase 1,metered,KWH,CONNIG00-2021-00002,6000,2025/09/30,NGN,OVT,60NET,9916550313842372826
3391400907892927483,JAB01,NIG00,0,389.2,389.2,0,0,Grid (EAvailable),available,KWH,CONNIG00-2021-00001,3000,2025/09/30,NGN,OVT,30EOM,4801201556168808578
12110087436317694047,UTK01,KEN00,5762891,5833041.87,70150.87,0,0,Metered Energy (EMetered),metered,KWH,CONKEN00-2021-00001,1000,2025/09/30,KES,OVT,90EOM,3090623423213026667
15540838550789339006,NBL01,NIG00,1951865.86,2137442.3,185576.44,0,4103.24,Generator (EMetered) Phase 2,metered,KWH,CONNIG00-2021-00002,10000,2025/09/30,NGN,OVT,60NET,6747506823328654925
5067884694884174087,XFAB,KEN00,0,883.1,883.1,550.2,0,Available Energy (EAvailable),available,KWH,CONKEN00-2021-00003,2000,2025/09/30,USD,OVT,30EOM,5816493969968117071
3273634002758972112,MF01,KEN00,259529,272421.06,12892.06,0,0,Metered Energy (EMetered) - Site B,metered,KWH,CONKEN00-2023-00011,5000,2025/09/30,USD,OVT,30NET,2857029573473698230
13279751981785110801,QMM01,MAD00,25497127.04,26774747.39,1277620.35,0,0,Metered Energy (EMetered) Expanded PV,metered,KWH,CONMAD00-2023-00001,5000,2025/09/30,USD,EVT,75EOM,18360503658197503916
9176936568206571687,XFSS,KEN00,0,26.27,26.27,26.27,0,Available Energy (EAvailable),available,KWH,CONKEN00-2021-00006,2000,2025/09/30,USD,OVT,30EOM,15162335653751715805
4282535371098841039,IVL01,EGY00,1531525.89,1535729.79,4203.9,0,0,Metered Energy (EMetered),N/A,KWH,CONEGY00-2023-00001,1000,2025/10/31,USD,EVT,30NET,6338108848127562040
2091580975301448570,XFSS,KEN00,660135.55,671407.4,11271.85,0,0,Metered Energy (EMetered),metered,KWH,CONKEN00-2021-00006,1000,2025/10/31,USD,OVT,30EOM,9319749582577287286
4956285992520068720,TBM01,KEN00,0,51234.91,51234.91,0,0,Available Energy (EAvailable),available,KWH,CONKEN00-2023-00007,2000,2025/10/31,KES,OVT,30NET,2964225664267180928
3645057819382272262,XFSS,KEN00,0,49.64,49.64,49.64,0,Available Energy (EAvailable),available,KWH,CONKEN00-2021-00006,2000,2025/10/31,USD,OVT,30EOM,15162335653751715805
7930491350860868654,NBL02,NIG00,0,21611.54,21611.54,0,0,Generator (EAvailable),available,KWH,CONNIG00-2023-00003,2000,2025/10/31,NGN,OVT,60NET,16726735991786445971
13152079359420032497,KAS01,GHA00,788922.6,880168.8,91246.2,0,0,Metered Energy (EMetered) - Phase 2,metered,KWH,CONGHA00-2021-00002,4000,2025/10/31,GHS,OVT,30EOM,12212917838699498756
17469518881359736203,LOI01,KEN00,451371.56,456467.81,5096.25,0,0,Loisaba Camp (EMetered),metered,KWH,CONKEN00-2021-00002,2000,2025/10/31,USD,OVT,30EOM,11449263803432932680
17040070589021323393,MF01,KEN00,272421.06,284599.31,12178.25,0,0,Metered Energy (EMetered) - Site B,metered,KWH,CONKEN00-2023-00011,5000,2025/10/31,USD,OVT,30NET,2857029573473698230
15036510615093864951,LOI01,KEN00,297529.7,301394.1,3864.4,0,0,Loisaba HQ (EMetered),metered,KWH,CONKEN00-2021-00002,1000,2025/10/31,USD,OVT,30EOM,2069257994463054735
1279219661618039197,UTK01,KEN00,5833041.87,5921628.67,88586.8,0,0,Metered Energy (EMetered),metered,KWH,CONKEN00-2021-00001,1000,2025/10/31,KES,OVT,90EOM,3090623423213026667
2660549984956714162,JAB01,NIG00,0,501.77,501.77,0,0,Grid (EAvailable),available,KWH,CONNIG00-2021-00001,3000,2025/10/31,NGN,OVT,30EOM,4801201556168808578
15045697264675071184,GBL01,GHA00,0,441.87,441.87,0,0,Grid (EAvailable),N/A,KWH,CONGHA00-2021-00004,1000,2025/10/31,GHS,OVT,60NET,15878909455312904518
16241060388738570068,ERG,MAD02,0,13343,13343,0,0,Metered Energy (EMetered),metered,KWH,CONMAD02-2023-00001,2000,2025/10/31,USD,OVTMD,30NET,4220565821692547845
15448490048110829608,XFL01,KEN00,0,715.14,715.14,715.14,0,Available Energy (EAvailable),available,KWH,CONKEN00-2021-00005,2000,2025/10/31,USD,OVT,30NET,832521082097729922
8176785946656236152,NC02,KEN00,760781.25,778637.06,17855.81,0,0,Metered Energy (EMetered),metered,KWH,CONKEN00-2023-00010,2000,2025/10/31,USD,OVT,30NET,7911848012608655937
2703551940542341833,QMM01,MAD00,0,724836.77,724836.77,0,0,Available Energy (EAvailable) Expanded PV,available,KWH,CONMAD00-2023-00001,6000,2025/10/31,USD,EVT,75EOM,10690896002611728053
14214758161031731622,XFBV,KEN00,369105.23,375382.53,6277.3,0,0,Metered Energy (EMetered),metered,KWH,CONKEN00-2021-00004,1000,2025/10/31,USD,OVT,30NET,2389964496373503962
16285321709640365961,NBL01,NIG00,2137442.3,2385257.47,247815.17,0,3989.83,Generator (EMetered) Phase 2,metered,KWH,CONNIG00-2021-00002,10000,2025/10/31,NGN,OVT,60NET,6747506823328654925
11426624414786549395,KAS01,GHA00,0,17447.81,17447.81,0,0,Available Energy (EAvailable) Combined,available,KWH,CONGHA00-2021-00002,2000,2025/10/31,GHS,OVT,30EOM,13961123603684840005
8787369303623308047,GC001,CBCH0,4976074,5022614,46540,0,0,Metered Energy (EMetered) - Substation 1,metered,KWH,CONCBCH0-2021-00001,1000,2025/10/31,USD,OVT,30EOM,15814959350884852359
17702026636486459845,KAS01,GHA00,3064876,3103911,39035,0,0,Metered Energy (EMetered) - Phase 1,metered,KWH,CONGHA00-2021-00002,1000,2025/10/31,GHS,OVT,30EOM,6183974810309858390
15715577459044150905,MP02,KEN00,1217393.28,1276624.26,59230.98,0,0,Metered Energy (EMetered) - Site B,metered,KWH,CONKEN00-2024-00012,5000,2025/10/31,USD,OVT,30NET,9646633319842924172
4559872009807743549,GBL01,GHA00,5232727.5,5355006,122278.5,0,0,Grid (EMetered),metered,KWH,CONGHA00-2021-00004,2000,2025/10/31,GHS,OVT,60NET,972168954902511209
1692833722828863928,NBL02,NIG00,12970809.34,13380869.12,410059.78,0,3105.27,Generator (EMetered),metered,KWH,CONNIG00-2023-00003,1000,2025/10/31,NGN,OVT,60NET,4199679004836769487
5514390676743825505,JAB01,NIG00,0,52.24,52.24,0,0,Generator (EAvailable),available,KWH,CONNIG00-2021-00001,4000,2025/10/31,NGN,OVT,30EOM,4207416215798479557
16958927472031636665,CAL01,ZIM00,0,47605.5284,47605.5284,24753.13,0,Green Available Energy (EAvailable),N/A,KWH,CONZIM00-2025-00002,5000,2025/10/31,USD,OVT,30NET,15775571520066285665
17768769971821995935,GC001,CBCH0,5736496,5791689,55193,0,0,Metered Energy (EMetered) - Substation 3,metered,KWH,CONCBCH0-2021-00001,2000,2025/10/31,USD,OVT,30EOM,9426285416093580559
1863546702860499296,CAL01,ZIM00,22919733.25,25569849.34,2650116.096,0,0,Green Metered Energy (EMetered) 15 - 30 Apr,N/A,KWH,CONZIM00-2025-00002,4000,2025/10/31,USD,OVT,30NET,3837055826202815815
8975050737803695021,XFAB,KEN00,0,1503.95,1503.95,670.62,0,Available Energy (EAvailable),available,KWH,CONKEN00-2021-00003,2000,2025/10/31,USD,OVT,30EOM,5816493969968117071
4313972393008569182,JAB01,NIG00,0,56534.47,56534.47,0,0,Grid (EMetered),metered,KWH,CONNIG00-2021-00001,1000,2025/10/31,NGN,OVT,30EOM,7113515554809972086
1733126868873147497,MIR01,SLL02,655777.6,671336.768,15559.168,0,0,Metered Energy (EMetered),metered,KWH,CONSLL02-2023-00002,1000,2025/10/31,USD,OVT,30NET,11076971414254082480
9940930415907270878,TBM01,KEN00,4112596.99,4243775.23,131178.24,0,0,Metered Energy (EMetered),metered,KWH,CONKEN00-2023-00007,1000,2025/10/31,KES,OVT,30NET,17896284732423052980
9383759931898510894,NBL01,NIG00,318908.48,345814.92,26906.44,0,0,Generator (EMetered) Phase 1,metered,KWH,CONNIG00-2021-00002,6000,2025/10/31,NGN,OVT,60NET,9916550313842372826
975701671056011248,MF01,KEN00,862520.56,893015.25,30494.69,0,0,Metered Energy (EMetered) - Site A,metered,KWH,CONKEN00-2023-00011,4000,2025/10/31,USD,OVT,30NET,14505628705858712600
3329522225025738709,QMM01,MAD00,26774747.39,28199872.51,1425125.12,0,0,Metered Energy (EMetered) Expanded PV,metered,KWH,CONMAD00-2023-00001,5000,2025/10/31,USD,EVT,75EOM,18360503658197503916
3390395944652016168,NC03,KEN00,3003151.1,3280038.91,276887.81,0,0,Metered Energy (EMetered),metered,KWH,CONKEN00-2024-00013,3000,2025/10/31,USD,OVT,30NET,17291507067643283465
16142210602579842111,XFL01,KEN00,972799.54,989147.24,16347.7,0,0,Metered Energy (EMetered),metered,KWH,CONKEN00-2021-00005,1000,2025/10/31,USD,OVT,30NET,7275858852531069270
1791991768094422679,UGL01,GHA00,0,18268.65,18268.65,0,0,Available Energy (EAvailable),N/A,KWH,CONGHA00-2021-00001,2000,2025/10/31,GHS,OVT,90NET,17724832954463291675
13361105414504763535,MB01,KEN00,443652.72,478333.09,34680.37,0,0,Metered Energy (EMetered) - Site B,metered,KWH,CONKEN00-2023-00009,5000,2025/10/31,USD,OVT,30NET,7109986209338688057
5648026855950942338,MP01,KEN00,773417.02,798636.1,25219.08,0,0,Metered Energy (EMetered),metered,KWH,CONKEN00-2024-00014,3000,2025/10/31,USD,OVT,30NET,3057432155960052459
5956094430336086109,UTK01,KEN00,0,5860.14,5860.14,0,0,Available Energy (EAvailable),N/A,KWH,CONKEN00-2021-00001,2000,2025/10/31,KES,OVT,90EOM,7762725140274285350
15357332464550529635,JAB01,NIG00,0,5886.28,5886.28,0,0,Generator (EMetered),metered,KWH,CONNIG00-2021-00001,2000,2025/10/31,NGN,OVT,30EOM,14453561058337125743
2636585581725378667,MP02,KEN00,1134349.06,1183773.44,49424.38,0,0,Metered Energy (EMetered) - Site A,metered,KWH,CONKEN00-2024-00012,4000,2025/10/31,USD,OVT,30NET,11175964520850387192
15434833142517845395,MB01,KEN00,585745.0625,639388.13,53643.0675,0,0,Metered Energy (EMetered) - Site A,metered,KWH,CONKEN00-2023-00009,4000,2025/10/31,USD,OVT,30NET,9458780112386797374
284225150392792542,NBL01,NIG00,0,1807.46,1807.46,0,0,Generator (EAvailable) Phase 1,available,KWH,CONNIG00-2021-00002,7000,2025/10/31,NGN,OVT,60NET,16984048667943844105
13919872040813395386,QMM01,MAD00,2481454.848,4052017.152,1570562.304,0,0,Early Operating or Test Energy,metered,KWH,CONMAD00-2023-00001,4000,2025/10/31,USD,EVT,75EOM,9408779315254157693
5164670752727800656,UGL01,GHA00,665352,756089,90737,0,0,Metered Energy (EMetered),metered,KWH,CONGHA00-2021-00001,1000,2025/10/31,GHS,OVT,90NET,10401095663073926384
7629551543465899756,XFBV,KEN00,0,207.66,207.66,207.66,0,Available Energy (EAvailable),available,KWH,CONKEN00-2021-00004,2000,2025/10/31,USD,OVT,30NET,14106280337094806104
14985631372528834360,XFAB,KEN00,863007.27,874915.63,11908.36,0,0,Metered Energy (EMetered),metered,KWH,CONKEN00-2021-00003,1000,2025/10/31,USD,OVT,30EOM,1524958111127857530
10619621365091350998,ERG,MAD02,0,4757654.73,4757654.73,0,0,Minimum Offtake,N/A,KWH,CONMAD02-2023-00001,3000,2025/11/15,USD,OVTMD,30NET,18193692621014311517
15688721102403476016,ERG,MAD02,0,3288338.05,3288338.05,0,0,Minimum Offtake,N/A,KWH,CONMAD02-2023-00001,3000,2025/11/15,USD,OVTMD,30NET,18193692621014311517
14027168301848091933,XFSS,KEN00,0,15.81,15.81,15.81,0,Available Energy (EAvailable),available,KWH,CONKEN00-2021-00006,2000,2025/11/30,USD,OVT,30EOM,15162335653751715805
670783985623198773,XFL01,KEN00,0,1534.06,1534.06,1012.39,0,Available Energy (EAvailable),available,KWH,CONKEN00-2021-00005,2000,2025/11/30,USD,OVT,30NET,832521082097729922
17279281648212861574,MP02,KEN00,1183773.44,1249413.89,65640.45,0,0,Metered Energy (EMetered) - Site A,metered,KWH,CONKEN00-2024-00012,4000,2025/11/30,USD,OVT,30NET,11175964520850387192
6617854830933949608,NBL01,NIG00,0,4038.07,4038.07,0,0,Generator (EAvailable) Phase 1,available,KWH,CONNIG00-2021-00002,7000,2025/11/30,NGN,OVT,60NET,16984048667943844105
18132551069914046243,UGL01,GHA00,0,18502.71,18502.71,0,0,Available Energy (EAvailable),N/A,KWH,CONGHA00-2021-00001,2000,2025/11/30,GHS,OVT,90NET,17724832954463291675
10361232368429075520,UTK01,KEN00,0,4775.67,4775.67,0,0,Available Energy (EAvailable),N/A,KWH,CONKEN00-2021-00001,2000,2025/11/30,KES,OVT,90EOM,7762725140274285350
16216001880854160170,QMM01,MAD00,0,498707.88,498707.88,0,0,Available Energy (EAvailable) Expanded PV,available,KWH,CONMAD00-2023-00001,6000,2025/11/30,USD,EVT,75EOM,10690896002611728053
16536756609014912153,KAS01,GHA00,3103911,3138669,34758,0,0,Metered Energy (EMetered) - Phase 1,metered,KWH,CONGHA00-2021-00002,1000,2025/11/30,GHS,OVT,30EOM,6183974810309858390
242085497384589962,CAL01,ZIM00,25569849.34,27348838.4,1778989.056,0,0,Green Metered Energy (EMetered) 15 - 30 Apr,N/A,KWH,CONZIM00-2025-00002,4000,2025/11/30,USD,OVT,30NET,3837055826202815815
7660152602961730864,MF01,KEN00,284599.31,299111.31,14512,0,0,Metered Energy (EMetered) - Site B,metered,KWH,CONKEN00-2023-00011,5000,2025/11/30,USD,OVT,30NET,2857029573473698230
8269339442084510258,CAL01,ZIM00,0,4276.43,4276.43,0,0,Green Available Energy (EAvailable),N/A,KWH,CONZIM00-2025-00002,5000,2025/11/30,USD,OVT,30NET,15775571520066285665
15432576345058654964,NC03,KEN00,3280038.91,3634770.18,354731.27,0,0,Metered Energy (EMetered),metered,KWH,CONKEN00-2024-00013,3000,2025/11/30,USD,OVT,30NET,17291507067643283465
14853247944014062093,MIR01,SLL02,671336.768,692159.74,20822.972,0,0,Metered Energy (EMetered),metered,KWH,CONSLL02-2023-00002,1000,2025/11/30,USD,OVT,30NET,11076971414254082480
12255674747401933631,QMM01,MAD00,28199872.51,29748334.59,1548462.08,0,0,Metered Energy (EMetered) Expanded PV,metered,KWH,CONMAD00-2023-00001,5000,2025/11/30,USD,EVT,75EOM,18360503658197503916
15157434920550945928,XFAB,KEN00,0,1157.02,1157.02,1007.97,0,Available Energy (EAvailable),available,KWH,CONKEN00-2021-00003,2000,2025/11/30,USD,OVT,30EOM,5816493969968117071
5461491061065402192,GC001,CBCH0,5791689,5856340,64651,0,0,Metered Energy (EMetered) - Substation 3,metered,KWH,CONCBCH0-2021-00001,2000,2025/11/30,USD,OVT,30EOM,9426285416093580559
13561301402720443210,MF01,KEN00,893015.25,926705.81,33690.56,0,0,Metered Energy (EMetered) - Site A,metered,KWH,CONKEN00-2023-00011,4000,2025/11/30,USD,OVT,30NET,14505628705858712600
7084600512938404975,MP02,KEN00,1276624.26,1354165.38,77541.12,0,0,Metered Energy (EMetered) - Site B,metered,KWH,CONKEN00-2024-00012,5000,2025/11/30,USD,OVT,30NET,9646633319842924172
9214881371645104137,XFBV,KEN00,375382.53,381980.48,6597.95,0,0,Metered Energy (EMetered),metered,KWH,CONKEN00-2021-00004,1000,2025/11/30,USD,OVT,30NET,2389964496373503962
12405752285943162465,IVL01,EGY00,1535729.79,1537348.48,1618.69,0,0,Metered Energy (EMetered),N/A,KWH,CONEGY00-2023-00001,1000,2025/11/30,USD,EVT,30NET,6338108848127562040
4268461587693356884,MB01,KEN00,639388.13,703407.69,64019.56,0,0,Metered Energy (EMetered) - Site A,metered,KWH,CONKEN00-2023-00009,4000,2025/11/30,USD,OVT,30NET,9458780112386797374
6736695084717220403,LOI01,KEN00,301394.1,305470.9,4076.8,0,0,Loisaba HQ (EMetered),metered,KWH,CONKEN00-2021-00002,1000,2025/11/30,USD,OVT,30EOM,2069257994463054735
3735891979203939956,KAS01,GHA00,880168.8,970114.3,89945.5,0,0,Metered Energy (EMetered) - Phase 2,metered,KWH,CONGHA00-2021-00002,4000,2025/11/30,GHS,OVT,30EOM,12212917838699498756
6801938206157734031,NBL01,NIG00,2385257.47,2618653.95,233396.48,0,3588.82,Generator (EMetered) Phase 2,metered,KWH,CONNIG00-2021-00002,10000,2025/11/30,NGN,OVT,60NET,6747506823328654925
177237678712668967,XFSS,KEN00,671407.4,683442.56,12035.16,0,0,Metered Energy (EMetered),metered,KWH,CONKEN00-2021-00006,1000,2025/11/30,USD,OVT,30EOM,9319749582577287286
16024748807610886563,GC001,CBCH0,5022614,5077772,55158,0,0,Metered Energy (EMetered) - Substation 1,metered,KWH,CONCBCH0-2021-00001,1000,2025/11/30,USD,OVT,30EOM,15814959350884852359
218593608235938106,LOI01,KEN00,456467.81,461445.13,4977.32,0,0,Loisaba Camp (EMetered),metered,KWH,CONKEN00-2021-00002,2000,2025/11/30,USD,OVT,30EOM,11449263803432932680
9992560032267069284,UGL01,GHA00,756089,841349,85260,0,0,Metered Energy (EMetered),metered,KWH,CONGHA00-2021-00001,1000,2025/11/30,GHS,OVT,90NET,10401095663073926384
6925337807086896390,AMP01,KEN00,1793.37,3831.53,2038.16,0,0,Metered Energy (EMetered),metered,KWH,CONKEN00-2025-00013,2000,2025/11/30,USD,OVT,30EOM,1235984410119388599
15166475767295275142,QMM01,MAD00,4052017.152,4776517.632,724500.48,0,0,Early Operating or Test Energy,metered,KWH,CONMAD00-2023-00001,4000,2025/11/30,USD,EVT,75EOM,9408779315254157693
14992749781626141787,XFBV,KEN00,0,397.82,397.82,349.79,0,Available Energy (EAvailable),available,KWH,CONKEN00-2021-00004,2000,2025/11/30,USD,OVT,30NET,14106280337094806104
12836923384558383484,TBM01,KEN00,0,20292.66,20292.66,0,0,Available Energy (EAvailable),available,KWH,CONKEN00-2023-00007,2000,2025/11/30,KES,OVT,30NET,2964225664267180928
1884138623436300283,UTK01,KEN00,5921628.67,5990667.43,69038.76,0,0,Metered Energy (EMetered),metered,KWH,CONKEN00-2021-00001,1000,2025/11/30,KES,OVT,90EOM,3090623423213026667
6892374773177493375,NBL01,NIG00,345814.92,392154.15,46339.23,0,0,Generator (EMetered) Phase 1,metered,KWH,CONNIG00-2021-00002,6000,2025/11/30,NGN,OVT,60NET,9916550313842372826
4665015121471841628,ERG,MAD02,0,168673.5,168673.5,0,0,Metered Energy (EMetered),metered,KWH,CONMAD02-2023-00001,2000,2025/11/30,USD,OVTMD,30NET,4220565821692547845
14341533845612894961,TBM01,KEN00,4243775.23,4408006.66,164231.43,0,0,Metered Energy (EMetered),metered,KWH,CONKEN00-2023-00007,1000,2025/11/30,KES,OVT,30NET,17896284732423052980
3215313744360917771,GBL01,GHA00,0,2254.94,2254.94,0,0,Grid (EAvailable),N/A,KWH,CONGHA00-2021-00004,1000,2025/11/30,GHS,OVT,60NET,15878909455312904518
13454704126612369234,KAS01,GHA00,0,12450.9328,12450.9328,0,0,Available Energy (EAvailable) Combined,available,KWH,CONGHA00-2021-00002,2000,2025/11/30,GHS,OVT,30EOM,13961123603684840005
7511440934097107409,NBL02,NIG00,13380869.12,13776650.24,395781.12,0,1988.63,Generator (EMetered),metered,KWH,CONNIG00-2023-00003,1000,2025/11/30,NGN,OVT,60NET,4199679004836769487
4664436850116643028,XFL01,KEN00,989147.24,1007860.95,18713.71,0,0,Metered Energy (EMetered),metered,KWH,CONKEN00-2021-00005,1000,2025/11/30,USD,OVT,30NET,7275858852531069270
16012751902420072155,MB01,KEN00,478333.09,515292.97,36959.88,0,0,Metered Energy (EMetered) - Site B,metered,KWH,CONKEN00-2023-00009,5000,2025/11/30,USD,OVT,30NET,7109986209338688057
7730711400991663031,MP01,KEN00,798636.1,827719.49,29083.39,0,0,Metered Energy (EMetered),metered,KWH,CONKEN00-2024-00014,3000,2025/11/30,USD,OVT,30NET,3057432155960052459
15794320083390452814,GBL01,GHA00,5355006,5469248.5,114242.5,0,0,Grid (EMetered),metered,KWH,CONGHA00-2021-00004,2000,2025/11/30,GHS,OVT,60NET,972168954902511209
15457677185875567801,NC02,KEN00,778637.06,797925.63,19288.57,0,0,Metered Energy (EMetered),metered,KWH,CONKEN00-2023-00010,2000,2025/11/30,USD,OVT,30NET,7911848012608655937
2529259875270447374,MP02,KEN00,1249413.89,1309965.31,60551.42,0,0,Metered Energy (EMetered) - Site A,metered,KWH,CONKEN00-2024-00012,4000,2025/12/31,USD,OVT,30NET,11175964520850387192
15722091593793485105,QMM01,MAD00,4776517.632,4783649.28,7131.648,0,0,Early Operating or Test Energy,metered,KWH,CONMAD00-2023-00001,4000,2025/12/31,USD,EVT,75EOM,9408779315254157693
11521681876995278357,UGL01,GHA00,0,17099.31,17099.31,0,0,Available Energy (EAvailable),N/A,KWH,CONGHA00-2021-00001,2000,2025/12/31,GHS,OVT,90NET,17724832954463291675
