DIM_FINANCE_CONTRACT_LINE_ID,CONTRACT_LINE_UNIQUE_ID,CONTRACT_NUMBER,CONTRACT_LINE,PRODUCT_DESC,METERED_AVAILABLE,QUANTITY_UNIT,ACTIVE_STATUS,EFFECTIVE_START_DATE,EFFECTIVE_END_DATE,PRICE_ADJUST_DATE,IND_USE_CPI_INFLATION,UPDATED_AT,UPDATED_BY,EXTRACTED_AT,DIM_START_DATE,DIM_END_DATE,DIM_LAST_MODIFIED_DATE,DIM_CURRENT_RECORD
12891434668904666327,7911848012608655937,CONKEN00-2023-00010,2000,Metered Energy (EMetered),metered,KWH,1,2023-11-01,2043-11-01,2025-11-01,0,2025-08-04,BRON,2025-08-05 01:00:02.324,2025-08-04 00:00:00.000,2025-09-02 23:59:59.999,2025-08-04,0
9087954945259309597,7911848012608655937,CONKEN00-2023-00010,2000,Metered Energy (EMetered),metered,KWH,1,2023-11-01,2043-11-01,2025-11-01,0,2025-09-03,BRON,2025-09-04 01:00:00.323,2025-09-03 00:00:00.000,2025-10-02 23:59:59.999,2025-09-03,0
10350389983986678750,7911848012608655937,CONKEN00-2023-00010,2000,Metered Energy (EMetered),metered,KWH,1,2023-11-01,2043-11-01,2025-11-01,0,2025-10-03,BRON,2025-10-03 13:00:01.765,2025-10-03 00:00:00.000,2025-11-03 23:59:59.999,2025-10-03,0
2307336563695750190,7911848012608655937,CONKEN00-2023-00010,2000,Metered Energy (EMetered),metered,KWH,1,2023-11-01,2043-11-01,2025-11-01,0,2025-11-04,BRON,2025-11-04 13:00:02.397,2025-11-04 00:00:00.000,2025-12-01 23:59:59.999,2025-11-04,0
13361724249852515523,7911848012608655937,CONKEN00-2023-00010,2000,Metered Energy (EMetered),metered,KWH,1,2023-11-01,2043-11-01,2025-11-01,0,2025-12-02,BRON,2025-12-02 11:00:01.036,2025-12-02 00:00:00.000,2026-01-04 23:59:59.999,2025-12-02,0
8368149083082277813,7911848012608655937,CONKEN00-2023-00010,2000,Metered Energy (EMetered),metered,KWH,1,2023-11-01,2043-11-01,2025-11-01,0,2026-01-05,BRON,2026-01-06 01:00:01.163,2026-01-05 00:00:00.000,2100-12-31 00:00:00.000,2026-01-05,1
467937980577591299,11638393568522465456,CONGHA00-2025-00005,5000,Metered Energy (EMetered) - PPL2,metered,KWH,1,2025-12-01,2045-12-31,1753-01-01,,2026-01-07,BRON,2026-01-08 01:00:00.430,1900-01-01 00:00:00.000,2100-12-31 00:00:00.000,2026-01-07,1
18073838939675578566,2638011638834098730,CONKEN00-2024-00012,2000,Metered Energy (EMetered) - Combined,N/A,KWH,0,2024-02-01,2044-02-29,2025-03-29,0,2025-02-05,CARLA,2025-03-25 01:00:01.342,1900-01-01 00:00:00.000,2025-04-01 23:59:59.999,2025-02-05,0
17122925182604501526,2638011638834098730,CONKEN00-2024-00012,2000,Metered Energy (EMetered) - Combined,N/A,KWH,0,2024-02-01,2044-02-29,2025-04-01,0,2025-04-02,CARLA,2025-04-02 11:40:58.409,2025-04-02 00:00:00.000,2100-12-31 00:00:00.000,2025-04-02,1
11420930387292093611,972168954902511209,CONGHA00-2021-00004,2000,Grid (EMetered),metered,KWH,1,2021-03-01,2047-05-31,1753-01-01,,2025-03-04,JMWA,2025-03-25 01:00:01.342,1900-01-01 00:00:00.000,2025-04-02 23:59:59.999,2025-03-04,0
9778087723611464593,972168954902511209,CONGHA00-2021-00004,2000,Grid (EMetered),metered,KWH,1,2021-03-01,2047-05-31,1753-01-01,,2025-04-03,JMWA,2025-04-03 09:16:37.301,2025-04-03 00:00:00.000,2025-04-29 23:59:59.999,2025-04-03,0
10865597669025164219,972168954902511209,CONGHA00-2021-00004,2000,Grid (EMetered),metered,KWH,1,2021-03-01,2047-05-31,1753-01-01,,2025-04-30,CARLA,2025-05-01 01:00:02.004,2025-04-30 00:00:00.000,2025-05-04 23:59:59.999,2025-04-30,0
10109535815117769970,972168954902511209,CONGHA00-2021-00004,2000,Grid (EMetered),metered,KWH,1,2021-03-01,2047-05-31,1753-01-01,,2025-05-05,CARLA,2025-05-06 01:00:01.226,2025-05-05 00:00:00.000,2025-05-05 23:59:59.999,2025-05-05,0
13523858770637849332,972168954902511209,CONGHA00-2021-00004,2000,Grid (EMetered),metered,KWH,1,2021-03-01,2047-05-31,1753-01-01,,2025-05-06,JMWA,2025-05-07 01:00:00.511,2025-05-06 00:00:00.000,2025-06-02 23:59:59.999,2025-05-06,0
3859454983946604115,972168954902511209,CONGHA00-2021-00004,2000,Grid (EMetered),metered,KWH,1,2021-03-01,2047-05-31,1753-01-01,,2025-06-03,BRON,2025-06-03 12:00:01.376,2025-06-03 00:00:00.000,2025-07-01 23:59:59.999,2025-06-03,0
12810186642619320543,972168954902511209,CONGHA00-2021-00004,2000,Grid (EMetered),metered,KWH,1,2021-03-01,2047-05-31,1753-01-01,,2025-07-02,BRON,2025-07-02 11:00:03.692,2025-07-02 00:00:00.000,2025-08-03 23:59:59.999,2025-07-02,0
5679504913085756420,972168954902511209,CONGHA00-2021-00004,2000,Grid (EMetered),metered,KWH,1,2021-03-01,2047-05-31,1753-01-01,,2025-08-04,BRON,2025-08-04 14:00:01.686,2025-08-04 00:00:00.000,2025-09-01 23:59:59.999,2025-08-04,0
7068809156745721646,972168954902511209,CONGHA00-2021-00004,2000,Grid (EMetered),metered,KWH,1,2021-03-01,2047-05-31,1753-01-01,,2025-09-02,ADMIN,2025-09-03 01:00:02.811,2025-09-02 00:00:00.000,2025-09-02 23:59:59.999,2025-09-02,0
3166819253063239190,972168954902511209,CONGHA00-2021-00004,2000,Grid (EMetered),metered,KWH,1,2021-03-01,2047-05-31,1753-01-01,,2025-09-03,BRON,2025-09-03 11:00:01.077,2025-09-03 00:00:00.000,2025-10-01 23:59:59.999,2025-09-03,0
2667297847128147792,972168954902511209,CONGHA00-2021-00004,2000,Grid (EMetered),metered,KWH,1,2021-03-01,2047-05-31,1753-01-01,,2025-10-02,BRON,2025-10-02 13:00:01.906,2025-10-02 00:00:00.000,2025-11-03 23:59:59.999,2025-10-02,0
7739642460501374238,972168954902511209,CONGHA00-2021-00004,2000,Grid (EMetered),metered,KWH,1,2021-03-01,2047-05-31,1753-01-01,,2025-11-04,BRON,2025-11-05 01:00:00.566,2025-11-04 00:00:00.000,2025-12-02 23:59:59.999,2025-11-04,0
4985712252487659351,972168954902511209,CONGHA00-2021-00004,2000,Grid (EMetered),metered,KWH,1,2021-03-01,2047-05-31,1753-01-01,,2025-12-03,BRON,2025-12-03 09:00:01.440,2025-12-03 00:00:00.000,2026-01-05 23:59:59.999,2025-12-03,0
5139129213306688857,972168954902511209,CONGHA00-2021-00004,2000,Grid (EMetered),metered,KWH,1,2021-03-01,2047-05-31,1753-01-01,,2026-01-06,BRON,2026-01-07 01:00:00.322,2026-01-06 00:00:00.000,2100-12-31 00:00:00.000,2026-01-06,1
4278589171637483209,7113515554809972086,CONNIG00-2021-00001,1000,Grid (EMetered),metered,KWH,1,2021-01-01,2033-02-28,1753-01-01,0,2025-03-04,JMWA,2025-03-25 01:00:01.342,1900-01-01 00:00:00.000,2025-03-30 23:59:59.999,2025-03-04,0
15202573774461898234,7113515554809972086,CONNIG00-2021-00001,1000,Grid (EMetered),metered,KWH,1,2021-01-01,2033-02-28,1753-01-01,0,2025-03-31,CARLA,2025-04-01 01:00:01.498,2025-03-31 00:00:00.000,2025-04-02 23:59:59.999,2025-03-31,0
7942202770153971861,7113515554809972086,CONNIG00-2021-00001,1000,Grid (EMetered),metered,KWH,1,2021-01-01,2033-02-28,1753-01-01,0,2025-04-03,JMWA,2025-04-03 09:16:37.301,2025-04-03 00:00:00.000,2025-04-21 23:59:59.999,2025-04-03,0
2583152698127274617,7113515554809972086,CONNIG00-2021-00001,1000,Grid (EMetered),metered,KWH,1,2021-01-01,2033-02-28,1753-01-01,0,2025-04-22,CARLA,2025-04-23 01:00:01.575,2025-04-22 00:00:00.000,2025-05-04 23:59:59.999,2025-04-22,0
16960306240847422083,7113515554809972086,CONNIG00-2021-00001,1000,Grid (EMetered),metered,KWH,1,2021-01-01,2033-02-28,1753-01-01,0,2025-05-05,CARLA,2025-05-06 01:00:01.226,2025-05-05 00:00:00.000,2025-05-05 23:59:59.999,2025-05-05,0
1686523797824123617,7113515554809972086,CONNIG00-2021-00001,1000,Grid (EMetered),metered,KWH,1,2021-01-01,2033-02-28,1753-01-01,0,2025-05-06,JMWA,2025-05-07 01:00:00.511,2025-05-06 00:00:00.000,2025-06-02 23:59:59.999,2025-05-06,0
2935354930472427773,7113515554809972086,CONNIG00-2021-00001,1000,Grid (EMetered),metered,KWH,1,2021-01-01,2033-02-28,1753-01-01,0,2025-06-03,BRON,2025-06-03 09:00:01.293,2025-06-03 00:00:00.000,2025-06-03 23:59:59.999,2025-06-03,0
5979730427210733871,7113515554809972086,CONNIG00-2021-00001,1000,Grid (EMetered),metered,KWH,1,2021-01-01,2033-02-28,1753-01-01,0,2025-06-04,BRON,2025-06-04 13:00:01.334,2025-06-04 00:00:00.000,2025-06-24 23:59:59.999,2025-06-04,0
11328064098429342278,7113515554809972086,CONNIG00-2021-00001,1000,Grid (EMetered),metered,KWH,1,2021-01-01,2033-02-28,1753-01-01,0,2025-06-25,BRON,2025-06-26 01:00:02.080,2025-06-25 00:00:00.000,2025-07-01 23:59:59.999,2025-06-25,0
7251207712625777164,7113515554809972086,CONNIG00-2021-00001,1000,Grid (EMetered),metered,KWH,1,2021-01-01,2033-02-28,1753-01-01,0,2025-07-02,BRON,2025-07-02 12:00:03.034,2025-07-02 00:00:00.000,2025-07-15 23:59:59.999,2025-07-02,0
15302061471596759773,7113515554809972086,CONNIG00-2021-00001,1000,Grid (EMetered),metered,KWH,1,2021-01-01,2033-02-28,1753-01-01,0,2025-07-16,BRON,2025-07-17 01:00:01.892,2025-07-16 00:00:00.000,2025-08-03 23:59:59.999,2025-07-16,0
13346677286839598311,7113515554809972086,CONNIG00-2021-00001,1000,Grid (EMetered),metered,KWH,1,2021-01-01,2033-02-28,1753-01-01,0,2025-08-04,BRON,2025-08-05 01:00:02.324,2025-08-04 00:00:00.000,2025-09-01 23:59:59.999,2025-08-04,0
4207008479253156459,7113515554809972086,CONNIG00-2021-00001,1000,Grid (EMetered),metered,KWH,1,2021-01-01,2033-02-28,1753-01-01,0,2025-09-02,BRON,2025-09-02 10:00:00.411,2025-09-02 00:00:00.000,2025-09-02 23:59:59.999,2025-09-02,0
8428826157214676632,7113515554809972086,CONNIG00-2021-00001,1000,Grid (EMetered),metered,KWH,1,2021-01-01,2033-02-28,1753-01-01,0,2025-09-03,BRON,2025-09-04 01:00:00.323,2025-09-03 00:00:00.000,2025-10-02 23:59:59.999,2025-09-03,0
10907861700621606767,7113515554809972086,CONNIG00-2021-00001,1000,Grid (EMetered),metered,KWH,1,2021-01-01,2033-02-28,1753-01-01,0,2025-10-03,BRON,2025-10-04 01:00:02.898,2025-10-03 00:00:00.000,2025-11-02 23:59:59.999,2025-10-03,0
4287289478041291633,7113515554809972086,CONNIG00-2021-00001,1000,Grid (EMetered),metered,KWH,1,2021-01-01,2033-02-28,1753-01-01,0,2025-11-03,BRON,2025-11-03 13:00:01.990,2025-11-03 00:00:00.000,2025-11-04 23:59:59.999,2025-11-03,0
3162795978986841255,7113515554809972086,CONNIG00-2021-00001,1000,Grid (EMetered),metered,KWH,1,2021-01-01,2033-02-28,1753-01-01,0,2025-11-05,BRON,2025-11-06 01:00:01.471,2025-11-05 00:00:00.000,2025-12-02 23:59:59.999,2025-11-05,0
8402146707767860452,7113515554809972086,CONNIG00-2021-00001,1000,Grid (EMetered),metered,KWH,1,2021-01-01,2033-02-28,1753-01-01,0,2025-12-03,BRON,2025-12-04 01:00:00.092,2025-12-03 00:00:00.000,2026-01-04 23:59:59.999,2025-12-03,0
1654910363705712546,7113515554809972086,CONNIG00-2021-00001,1000,Grid (EMetered),metered,KWH,1,2021-01-01,2033-02-28,1753-01-01,0,2026-01-05,BRON,2026-01-06 01:00:01.163,2026-01-05 00:00:00.000,2100-12-31 00:00:00.000,2026-01-05,1
6652843665999937810,11681332748813523005,CONSLL02-2023-00002,2000,Available Energy (EAvailable),N/A,KWH,1,2023-03-01,2029-10-01,2023-10-01,0,2025-03-05,JMWA,2025-03-25 01:00:01.342,1900-01-01 00:00:00.000,2025-04-02 23:59:59.999,2025-03-05,0
16584923774796972559,11681332748813523005,CONSLL02-2023-00002,2000,Available Energy (EAvailable),N/A,KWH,1,2023-03-01,2029-10-01,2023-10-01,0,2025-04-03,JMWA,2025-04-03 09:16:37.301,2025-04-03 00:00:00.000,2025-05-04 23:59:59.999,2025-04-03,0
1956669842970164116,11681332748813523005,CONSLL02-2023-00002,2000,Available Energy (EAvailable),N/A,KWH,1,2023-03-01,2029-10-01,2023-10-01,0,2025-05-05,CARLA,2025-05-06 01:00:01.226,2025-05-05 00:00:00.000,2025-05-05 23:59:59.999,2025-05-05,0
15661442717695417791,11681332748813523005,CONSLL02-2023-00002,2000,Available Energy (EAvailable),N/A,KWH,1,2023-03-01,2029-10-01,2023-10-01,0,2025-05-06,BRON,2025-05-07 01:00:00.511,2025-05-06 00:00:00.000,2025-06-03 23:59:59.999,2025-05-06,0
6575405578191605911,11681332748813523005,CONSLL02-2023-00002,2000,Available Energy (EAvailable),N/A,KWH,1,2023-03-01,2029-10-01,2023-10-01,0,2025-06-04,BRON,2025-06-05 01:00:02.305,2025-06-04 00:00:00.000,2025-07-01 23:59:59.999,2025-06-04,0
14879699730074747306,11681332748813523005,CONSLL02-2023-00002,2000,Available Energy (EAvailable),N/A,KWH,1,2023-03-01,2029-10-01,2023-10-01,0,2025-07-02,BRON,2025-07-02 12:00:03.034,2025-07-02 00:00:00.000,2025-08-03 23:59:59.999,2025-07-02,0
7688072202010465473,11681332748813523005,CONSLL02-2023-00002,2000,Available Energy (EAvailable),N/A,KWH,1,2023-03-01,2029-10-01,2023-10-01,0,2025-08-04,BRON,2025-08-05 01:00:02.324,2025-08-04 00:00:00.000,2025-09-02 23:59:59.999,2025-08-04,0
8069800558632717650,11681332748813523005,CONSLL02-2023-00002,2000,Available Energy (EAvailable),N/A,KWH,1,2023-03-01,2029-10-01,2023-10-01,0,2025-09-03,BRON,2025-09-04 01:00:00.323,2025-09-03 00:00:00.000,2025-10-02 23:59:59.999,2025-09-03,0
4056470927092355804,11681332748813523005,CONSLL02-2023-00002,2000,Available Energy (EAvailable),N/A,KWH,1,2023-03-01,2029-10-01,2023-10-01,0,2025-10-03,BRON,2025-10-03 12:00:00.558,2025-10-03 00:00:00.000,2025-11-03 23:59:59.999,2025-10-03,0
10796396865143150278,11681332748813523005,CONSLL02-2023-00002,2000,Available Energy (EAvailable),N/A,KWH,1,2023-03-01,2029-10-01,2023-10-01,0,2025-11-04,BRON,2025-11-05 01:00:00.566,2025-11-04 00:00:00.000,2025-12-04 23:59:59.999,2025-11-04,0
16193390919911187215,11681332748813523005,CONSLL02-2023-00002,2000,Available Energy (EAvailable),N/A,KWH,1,2023-03-01,2029-10-01,2023-10-01,0,2025-12-05,BRON,2025-12-06 01:00:00.783,2025-12-05 00:00:00.000,2026-01-05 23:59:59.999,2025-12-05,0
924205482754660673,11681332748813523005,CONSLL02-2023-00002,2000,Available Energy (EAvailable),N/A,KWH,1,2023-03-01,2029-10-01,2023-10-01,0,2026-01-06,BRON,2026-01-07 01:00:00.322,2026-01-06 00:00:00.000,2100-12-31 00:00:00.000,2026-01-06,1
4232170681269962791,15030215753134699699,CONSLL01-2022-00001,2000,Grid (EAvailable),,KWH,0,2023-03-01,2029-10-01,2023-10-01,,2024-10-02,ADMIN,2025-03-25 01:00:01.342,1900-01-01 00:00:00.000,2100-12-31 00:00:00.000,2024-10-02,1
7984475088872287274,4801201556168808578,CONNIG00-2021-00001,3000,Grid (EAvailable),available,KWH,1,2021-01-01,2033-02-28,1753-01-01,,2025-03-04,JMWA,2025-03-25 01:00:01.342,1900-01-01 00:00:00.000,2025-03-30 23:59:59.999,2025-03-04,0
7607023772014593789,4801201556168808578,CONNIG00-2021-00001,3000,Grid (EAvailable),available,KWH,1,2021-01-01,2033-02-28,1753-01-01,,2025-03-31,CARLA,2025-04-01 01:00:01.498,2025-03-31 00:00:00.000,2025-04-02 23:59:59.999,2025-03-31,0
5969161738538669213,4801201556168808578,CONNIG00-2021-00001,3000,Grid (EAvailable),available,KWH,1,2021-01-01,2033-02-28,1753-01-01,,2025-04-03,JMWA,2025-04-03 09:16:37.301,2025-04-03 00:00:00.000,2025-04-21 23:59:59.999,2025-04-03,0
8682536525996323196,4801201556168808578,CONNIG00-2021-00001,3000,Grid (EAvailable),available,KWH,1,2021-01-01,2033-02-28,1753-01-01,,2025-04-22,CARLA,2025-04-23 01:00:01.575,2025-04-22 00:00:00.000,2025-05-04 23:59:59.999,2025-04-22,0
15919223936753294412,4801201556168808578,CONNIG00-2021-00001,3000,Grid (EAvailable),available,KWH,1,2021-01-01,2033-02-28,1753-01-01,,2025-05-05,CARLA,2025-05-06 01:00:01.226,2025-05-05 00:00:00.000,2025-05-05 23:59:59.999,2025-05-05,0
16957160218024484200,4801201556168808578,CONNIG00-2021-00001,3000,Grid (EAvailable),available,KWH,1,2021-01-01,2033-02-28,1753-01-01,,2025-05-06,JMWA,2025-05-07 01:00:00.511,2025-05-06 00:00:00.000,2025-06-02 23:59:59.999,2025-05-06,0
11233702404685225587,4801201556168808578,CONNIG00-2021-00001,3000,Grid (EAvailable),available,KWH,1,2021-01-01,2033-02-28,1753-01-01,,2025-06-03,BRON,2025-06-03 09:00:01.293,2025-06-03 00:00:00.000,2025-06-03 23:59:59.999,2025-06-03,0
17217531512765980197,4801201556168808578,CONNIG00-2021-00001,3000,Grid (EAvailable),available,KWH,1,2021-01-01,2033-02-28,1753-01-01,,2025-06-04,BRON,2025-06-04 13:00:01.334,2025-06-04 00:00:00.000,2025-06-24 23:59:59.999,2025-06-04,0
4496557262778014401,4801201556168808578,CONNIG00-2021-00001,3000,Grid (EAvailable),available,KWH,1,2021-01-01,2033-02-28,1753-01-01,,2025-06-25,BRON,2025-06-26 01:00:02.080,2025-06-25 00:00:00.000,2025-07-01 23:59:59.999,2025-06-25,0
4411947517219313900,4801201556168808578,CONNIG00-2021-00001,3000,Grid (EAvailable),available,KWH,1,2021-01-01,2033-02-28,1753-01-01,,2025-07-02,BRON,2025-07-02 12:00:03.034,2025-07-02 00:00:00.000,2025-07-15 23:59:59.999,2025-07-02,0
7364049247828246697,4801201556168808578,CONNIG00-2021-00001,3000,Grid (EAvailable),available,KWH,1,2021-01-01,2033-02-28,1753-01-01,,2025-07-16,BRON,2025-07-17 01:00:01.892,2025-07-16 00:00:00.000,2025-08-03 23:59:59.999,2025-07-16,0
2334516051841411620,4801201556168808578,CONNIG00-2021-00001,3000,Grid (EAvailable),available,KWH,1,2021-01-01,2033-02-28,1753-01-01,,2025-08-04,BRON,2025-08-05 01:00:02.324,2025-08-04 00:00:00.000,2025-09-01 23:59:59.999,2025-08-04,0
6751259805820506014,4801201556168808578,CONNIG00-2021-00001,3000,Grid (EAvailable),available,KWH,1,2021-01-01,2033-02-28,1753-01-01,,2025-09-02,BRON,2025-09-02 10:00:00.411,2025-09-02 00:00:00.000,2025-09-02 23:59:59.999,2025-09-02,0
14816105792950795792,4801201556168808578,CONNIG00-2021-00001,3000,Grid (EAvailable),available,KWH,1,2021-01-01,2033-02-28,1753-01-01,,2025-09-03,BRON,2025-09-04 01:00:00.323,2025-09-03 00:00:00.000,2025-09-24 23:59:59.999,2025-09-03,0
11433032885286941491,4801201556168808578,CONNIG00-2021-00001,3000,Grid (EAvailable),available,KWH,1,2021-01-01,2033-02-28,1753-01-01,,2025-09-25,BRON,2025-09-26 01:00:02.467,2025-09-25 00:00:00.000,2025-10-02 23:59:59.999,2025-09-25,0
1582047836613297677,4801201556168808578,CONNIG00-2021-00001,3000,Grid (EAvailable),available,KWH,1,2021-01-01,2033-02-28,1753-01-01,,2025-10-03,BRON,2025-10-04 01:00:02.898,2025-10-03 00:00:00.000,2025-11-02 23:59:59.999,2025-10-03,0
12844079616088341942,4801201556168808578,CONNIG00-2021-00001,3000,Grid (EAvailable),available,KWH,1,2021-01-01,2033-02-28,1753-01-01,,2025-11-03,BRON,2025-11-03 13:00:01.990,2025-11-03 00:00:00.000,2025-11-04 23:59:59.999,2025-11-03,0
15136225748642235638,4801201556168808578,CONNIG00-2021-00001,3000,Grid (EAvailable),available,KWH,1,2021-01-01,2033-02-28,1753-01-01,,2025-11-05,BRON,2025-11-06 01:00:01.471,2025-11-05 00:00:00.000,2025-12-02 23:59:59.999,2025-11-05,0
5650563854744600261,4801201556168808578,CONNIG00-2021-00001,3000,Grid (EAvailable),available,KWH,1,2021-01-01,2033-02-28,1753-01-01,,2025-12-03,BRON,2025-12-04 01:00:00.092,2025-12-03 00:00:00.000,2026-01-04 23:59:59.999,2025-12-03,0
9299386833553783071,4801201556168808578,CONNIG00-2021-00001,3000,Grid (EAvailable),available,KWH,1,2021-01-01,2033-02-28,1753-01-01,,2026-01-05,BRON,2026-01-06 01:00:01.163,2026-01-05 00:00:00.000,2100-12-31 00:00:00.000,2026-01-05,1
6391052815716360952,708411035734251951,CONNIG00-2021-00002,3000,Grid (EAvailable),available,KWH,0,2021-03-01,2036-03-31,2025-03-01,0,2025-02-03,CARLA,2025-03-25 01:00:01.342,1900-01-01 00:00:00.000,2025-05-05 23:59:59.999,2025-02-03,0
12204193144090050730,708411035734251951,CONNIG00-2021-00002,3000,Grid (EAvailable),available,KWH,0,2021-03-01,2036-03-31,2025-03-01,0,2025-05-06,JMWA,2025-05-07 01:00:00.511,2025-05-06 00:00:00.000,2100-12-31 00:00:00.000,2025-05-06,1
8568204317135788823,2389964496373503962,CONKEN00-2021-00004,1000,Metered Energy (EMetered),metered,KWH,1,2021-04-01,2047-05-31,2031-06-13,0,2025-03-04,JMWA,2025-03-25 01:00:01.342,1900-01-01 00:00:00.000,2025-04-02 23:59:59.999,2025-03-04,0
10992021760409689360,2389964496373503962,CONKEN00-2021-00004,1000,Metered Energy (EMetered),metered,KWH,1,2021-04-01,2047-05-31,2031-06-13,0,2025-04-03,JMWA,2025-04-04 01:00:01.062,2025-04-03 00:00:00.000,2025-05-04 23:59:59.999,2025-04-03,0
6487114335708650841,2389964496373503962,CONKEN00-2021-00004,1000,Metered Energy (EMetered),metered,KWH,1,2021-04-01,2047-05-31,2031-06-13,0,2025-05-05,CARLA,2025-05-06 01:00:01.226,2025-05-05 00:00:00.000,2025-05-05 23:59:59.999,2025-05-05,0
6299694250698354077,2389964496373503962,CONKEN00-2021-00004,1000,Metered Energy (EMetered),metered,KWH,1,2021-04-01,2047-05-31,2031-06-13,0,2025-05-06,BRON,2025-05-07 01:00:00.511,2025-05-06 00:00:00.000,2025-06-02 23:59:59.999,2025-05-06,0
277813409510261704,2389964496373503962,CONKEN00-2021-00004,1000,Metered Energy (EMetered),metered,KWH,1,2021-04-01,2047-05-31,2031-06-13,0,2025-06-03,BRON,2025-06-04 01:00:01.354,2025-06-03 00:00:00.000,2025-07-01 23:59:59.999,2025-06-03,0
12182563927321944596,2389964496373503962,CONKEN00-2021-00004,1000,Metered Energy (EMetered),metered,KWH,1,2021-04-01,2047-05-31,2031-06-13,0,2025-07-02,BRON,2025-07-03 01:00:02.828,2025-07-02 00:00:00.000,2025-08-03 23:59:59.999,2025-07-02,0
17273592661694452777,2389964496373503962,CONKEN00-2021-00004,1000,Metered Energy (EMetered),metered,KWH,1,2021-04-01,2047-05-31,2031-06-13,0,2025-08-04,BRON,2025-08-05 01:00:02.324,2025-08-04 00:00:00.000,2025-09-02 23:59:59.999,2025-08-04,0
559668078502058325,2389964496373503962,CONKEN00-2021-00004,1000,Metered Energy (EMetered),metered,KWH,1,2021-04-01,2047-05-31,2031-06-13,0,2025-09-03,BRON,2025-09-04 01:00:00.323,2025-09-03 00:00:00.000,2025-10-02 23:59:59.999,2025-09-03,0
2376251091064050702,2389964496373503962,CONKEN00-2021-00004,1000,Metered Energy (EMetered),metered,KWH,1,2021-04-01,2047-05-31,2031-06-13,0,2025-10-03,BRON,2025-10-03 13:00:01.765,2025-10-03 00:00:00.000,2025-11-03 23:59:59.999,2025-10-03,0
1361827208733989781,2389964496373503962,CONKEN00-2021-00004,1000,Metered Energy (EMetered),metered,KWH,1,2021-04-01,2047-05-31,2031-06-13,0,2025-11-04,BRON,2025-11-04 13:00:02.397,2025-11-04 00:00:00.000,2025-12-01 23:59:59.999,2025-11-04,0
17095818021229468110,2389964496373503962,CONKEN00-2021-00004,1000,Metered Energy (EMetered),metered,KWH,1,2021-04-01,2047-05-31,2031-06-13,0,2025-12-02,BRON,2025-12-02 11:00:01.036,2025-12-02 00:00:00.000,2025-12-02 23:59:59.999,2025-12-02,0
10511317357165876359,2389964496373503962,CONKEN00-2021-00004,1000,Metered Energy (EMetered),metered,KWH,1,2021-04-01,2047-05-31,2031-06-13,0,2025-12-03,BRON,2025-12-04 01:00:00.092,2025-12-03 00:00:00.000,2026-01-04 23:59:59.999,2025-12-03,0
6911722999910960203,2389964496373503962,CONKEN00-2021-00004,1000,Metered Energy (EMetered),metered,KWH,1,2021-04-01,2047-05-31,2031-06-13,0,2026-01-05,BRON,2026-01-06 01:00:01.163,2026-01-05 00:00:00.000,2100-12-31 00:00:00.000,2026-01-05,1
9738948092539899905,717800303511699730,CONCBEH0-2021-00002,3000,BESS Capacity Charge,,KWH,1,2021-01-01,2030-02-28,2021-04-01,,2024-09-04,ADMIN,2025-03-25 01:00:01.342,1900-01-01 00:00:00.000,2100-12-31 00:00:00.000,2024-09-04,1
10277167121441803203,3760076531502446029,CONRWA11-2021-00001,1000,Metered Energy (EMetered),,KWH,1,2021-03-01,2037-04-30,1753-01-01,,2023-01-10,LECE,2025-03-25 01:00:01.342,1900-01-01 00:00:00.000,2100-12-31 00:00:00.000,2023-01-10,1
64587694376493019,1681525089438628717,CONGHA00-2021-00002,3000,Inverter Energy - Phase 2,N/A,KWH,0,2021-01-01,2030-02-28,2024-11-01,0,2025-03-04,CARLA,2025-03-25 01:00:01.342,1900-01-01 00:00:00.000,2025-09-02 23:59:59.999,2025-03-04,0
10594177633090604839,1681525089438628717,CONGHA00-2021-00002,3000,Inverter Energy - Phase 2,N/A,KWH,0,2021-01-01,2030-02-28,2024-11-01,0,2025-09-03,BRON,2025-09-04 01:00:00.323,2025-09-03 00:00:00.000,2100-12-31 00:00:00.000,2025-09-03,1
15719247470970981589,462199523835239701,CONCBCH0-2025-00003,2000,O&M Service Fee - Hybrid,N/A,,1,2025-03-01,2035-11-30,2026-03-01,0,2025-03-24,CARLA,2025-03-25 01:00:01.342,1900-01-01 00:00:00.000,2025-04-09 23:59:59.999,2025-03-24,0
10701723067322977828,8678330172785033248,CONZIM00-2025-00002,6000,Green Metered Energy (EMetered) - 1 - 14 Apr,N/A,KWH,1,2025-04-01,2041-12-31,1753-01-01,,2025-06-04,JMWA,2025-06-05 01:00:02.305,1900-01-01 00:00:00.000,2025-06-04 23:59:59.999,2025-06-04,0
2289387340007445885,8678330172785033248,CONZIM00-2025-00002,6000,Green Metered Energy (EMetered) - 1 - 14 Apr,N/A,KWH,1,2025-04-01,2041-12-31,1753-01-01,,2025-06-05,CARLA,2025-06-05 09:00:02.495,2025-06-05 00:00:00.000,2025-06-16 23:59:59.999,2025-06-05,0
7217257055289689790,8678330172785033248,CONZIM00-2025-00002,6000,Green Metered Energy (EMetered) - 1 - 14 Apr,N/A,KWH,1,2025-04-01,2041-12-31,1753-01-01,,2025-06-17,JMWA,2025-06-18 01:00:00.262,2025-06-17 00:00:00.000,2025-07-01 23:59:59.999,2025-06-17,0
